,Subject,Block,Pre,Post
2149,CD,51,0.5625,0.5625
2150,CD,51,0.5,0.5625
2151,CD,51,0.625,0.5833333333333334
2152,CD,51,0.5625,0.5208333333333334
2153,CD,51,0.5625,0.4166666666666667
2154,CG,51,0.5,0.4583333333333333
2155,CG,51,0.5,0.5
2156,CG,51,0.4375,0.5208333333333334
2157,CG,51,0.625,0.5208333333333334
2158,CG,51,0.6875,0.5
2159,CG,51,0.4375,0.4166666666666667
2160,DA,51,0.6875,0.5833333333333334
2161,DA,51,0.625,0.4791666666666667
2162,DA,51,0.5,0.4791666666666667
2163,DA,51,0.5,0.4791666666666667
2164,DA,51,0.75,0.5625
2165,DA,51,0.5625,0.4583333333333333
2166,JN,51,0.625,0.5208333333333334
2167,JN,51,0.5625,0.5
2168,JN,51,0.5,0.6666666666666666
2169,JN,51,0.625,0.7083333333333334
2170,JN,51,0.5625,0.6666666666666666
2171,JN,51,0.3125,0.375
2172,JS,51,0.75,0.5625
2173,JS,51,0.625,0.5416666666666666
2174,JS,51,0.6875,0.5
2175,JS,51,0.75,0.6666666666666666
2176,JS,51,0.75,0.625
2177,JS,51,0.375,0.4375
2178,SK,51,0.625,0.5
2179,SK,51,0.4375,0.4583333333333333
2180,SK,51,0.5625,0.4791666666666667
2181,SK,51,0.5625,0.4791666666666667
2182,SK,51,0.5625,0.5208333333333334
2183,SK,51,0.5625,0.5
2184,AC,52,0.4375,0.5208333333333334
2185,AC,52,0.5,0.5
2186,AC,52,0.5,0.5416666666666666
2187,AC,52,0.5625,0.5
2188,AC,52,0.5625,0.5416666666666666
2189,AC,52,0.5625,0.4375
2190,CD,52,0.5625,0.5
2191,CD,52,0.625,0.4791666666666667
2192,CD,52,0.5625,0.5416666666666666
2193,CD,52,0.625,0.5416666666666666
2194,CD,52,0.5625,0.5416666666666666
2195,CD,52,0.75,0.4375
2196,CG,52,0.4375,0.4791666666666667
2197,CG,52,0.5625,0.4791666666666667
2198,CG,52,0.5625,0.5416666666666666
2199,CG,52,0.4375,0.5
2200,CG,52,0.5,0.4375
2201,CG,52,0.5,0.6041666666666666
2202,DA,52,0.5625,0.5833333333333334
2203,DA,52,0.5,0.5833333333333334
2204,DA,52,0.5,0.4375
2205,DA,52,0.5625,0.5208333333333334
2206,DA,52,0.5,0.5833333333333334
2207,DA,52,0.5625,0.5
2208,JN,52,0.6875,0.6458333333333334
2209,JN,52,0.75,0.5833333333333334
2210,JN,52,0.625,0.5416666666666666
2211,JN,52,0.5,0.5208333333333334
2212,JN,52,0.6875,0.625
2213,JN,52,0.5,0.4583333333333333
2214,JS,52,0.4375,0.4375
2215,JS,52,0.625,0.625
2216,JS,52,0.6875,0.5
2217,JS,52,0.75,0.5208333333333334
2218,JS,52,0.6875,0.6041666666666666
2219,JS,52,0.5,0.5
2220,SK,52,0.375,0.4791666666666667
2221,SK,52,0.5,0.4166666666666667
2222,SK,52,0.5,0.4791666666666667
2223,SK,52,0.3125,0.5
2224,SK,52,0.4375,0.5
2225,SK,52,0.5625,0.4375
2226,AC,53,0.5,0.5208333333333334
2227,AC,53,0.625,0.4791666666666667
2228,AC,53,0.5,0.5208333333333334
2229,AC,53,0.5,0.5
2230,AC,53,0.5625,0.5
2231,AC,53,0.5,0.4375
2232,CD,53,0.75,0.4791666666666667
2233,CD,53,0.6875,0.5416666666666666
2234,CD,53,0.5,0.5208333333333334
2235,CD,53,0.625,0.4583333333333333
2236,CD,53,0.625,0.5208333333333334
2237,CD,53,0.625,0.4375
2238,CG,53,0.5,0.4375
2239,CG,53,0.4375,0.4583333333333333
2240,CG,53,0.4375,0.4791666666666667
2241,CG,53,0.5,0.5625
2242,CG,53,0.5,0.5625
2243,CG,53,0.5,0.4375
2244,DA,53,0.4375,0.5833333333333334
2245,DA,53,0.5625,0.5208333333333334
2246,DA,53,0.5,0.5
2247,DA,53,0.5,0.5416666666666666
2248,DA,53,0.5,0.5416666666666666
2249,DA,53,0.5625,0.4583333333333333
2250,JN,53,0.5625,0.5208333333333334
2251,JN,53,0.5,0.5416666666666666
2252,JN,53,0.625,0.625
2253,JN,53,0.5,0.5208333333333334
2254,JN,53,0.8125,0.6458333333333334
2255,JN,53,0.5625,0.5833333333333334
2256,JS,53,0.5,0.5625
2257,JS,53,0.4375,0.5
2258,JS,53,0.4375,0.4583333333333333
2259,JS,53,0.5,0.4791666666666667
2260,JS,53,0.6875,0.5625
2261,JS,53,0.625,0.5625
2262,SK,53,0.6875,0.4375
2263,SK,53,0.4375,0.5
2264,SK,53,0.3125,0.4791666666666667
2265,SK,53,0.625,0.4791666666666667
2266,SK,53,0.625,0.5
2267,SK,53,0.4375,0.5
2268,AC,54,0.5,0.5833333333333334
2269,AC,54,0.5,0.5208333333333334
2270,AC,54,0.5,0.6041666666666666
2271,AC,54,0.5,0.5833333333333334
2272,AC,54,0.5625,0.625
2273,AC,54,0.5,0.5833333333333334
2274,CD,54,0.5625,0.5
2275,CD,54,0.5625,0.4583333333333333
2276,CD,54,0.6875,0.5416666666666666
2277,CD,54,0.625,0.5
2278,CD,54,0.625,0.5208333333333334
2279,CD,54,0.75,0.5416666666666666
2280,CG,54,0.6875,0.5416666666666666
2281,CG,54,0.4375,0.4375
2282,CG,54,0.5,0.4375
2283,CG,54,0.5625,0.4791666666666667
2284,CG,54,0.4375,0.4375
2285,CG,54,0.375,0.4166666666666667
2286,DA,54,0.5625,0.5
2287,DA,54,0.5,0.5208333333333334
2288,DA,54,0.5,0.4791666666666667
2289,DA,54,0.5,0.6458333333333334
2290,DA,54,0.5625,0.5416666666666666
2291,DA,54,0.5,0.5416666666666666
2292,JN,54,0.625,0.6666666666666666
2293,JN,54,0.75,0.7708333333333334
2294,JN,54,0.625,0.5833333333333334
2295,JN,54,0.6875,0.7083333333333334
2296,JN,54,0.75,0.7083333333333334
2297,JN,54,0.4375,0.5
2298,JS,54,0.5625,0.5
2299,JS,54,0.5,0.5416666666666666
2300,JS,54,0.6875,0.4791666666666667
2301,JS,54,0.75,0.5
2302,JS,54,0.6875,0.5208333333333334
2303,JS,54,0.5625,0.5208333333333334
2304,SK,54,0.625,0.5416666666666666
2305,SK,54,0.75,0.5416666666666666
2306,SK,54,0.5,0.5208333333333334
2307,SK,54,0.625,0.4583333333333333
2308,SK,54,0.625,0.5208333333333334
2309,SK,54,0.5,0.5
2310,AC,55,0.5,0.5625
2311,AC,55,0.5,0.5625
2312,AC,55,0.625,0.6041666666666666
2313,AC,55,0.5,0.5625
2314,AC,55,0.625,0.5833333333333334
2315,AC,55,0.5,0.4166666666666667
2316,CD,55,0.625,0.5
2317,CD,55,0.5625,0.4583333333333333
2318,CD,55,0.625,0.5416666666666666
2319,CD,55,0.625,0.4791666666666667
2320,CD,55,0.625,0.5416666666666666
2321,CD,55,0.375,0.3541666666666667
2322,CG,55,0.5,0.4583333333333333
2323,CG,55,0.625,0.5208333333333334
2324,CG,55,0.5625,0.4583333333333333
2325,CG,55,0.5,0.5416666666666666
2326,CG,55,0.5625,0.4583333333333333
2327,CG,55,0.5625,0.4583333333333333
2328,DA,55,0.5625,0.5416666666666666
2329,DA,55,0.625,0.5833333333333334
2330,DA,55,0.5,0.5208333333333334
2331,DA,55,0.5,0.5208333333333334
2332,DA,55,0.5,0.6041666666666666
2333,DA,55,0.4375,0.4375
2334,JN,55,0.75,0.6041666666666666
2335,JN,55,0.625,0.4791666666666667
2336,JN,55,0.375,0.5
2337,JN,55,0.75,0.5833333333333334
2338,JN,55,0.8125,0.6041666666666666
2339,JN,55,0.5,0.4791666666666667
2340,JS,55,0.625,0.6041666666666666
2341,JS,55,0.6875,0.5
2342,JS,55,0.6875,0.5208333333333334
2343,JS,55,0.6875,0.6041666666666666
2344,JS,55,0.75,0.6041666666666666
2345,JS,55,0.375,0.375
2346,SK,55,0.5625,0.5208333333333334
2347,SK,55,0.375,0.4791666666666667
2348,SK,55,0.5625,0.4791666666666667
2349,SK,55,0.4375,0.5
2350,SK,55,0.5625,0.5
2351,SK,55,0.5625,0.4791666666666667
2352,AC,56,0.625,0.5
2353,AC,56,0.625,0.5416666666666666
2354,AC,56,0.625,0.4791666666666667
2355,AC,56,0.5625,0.5625
2356,AC,56,0.4375,0.4583333333333333
2357,AC,56,0.375,0.5208333333333334
2358,CD,56,0.4375,0.5
2359,CD,56,0.5,0.4791666666666667
2360,CD,56,0.4375,0.4791666666666667
2361,CD,56,0.625,0.5208333333333334
2362,CD,56,0.625,0.5
2363,CD,56,0.6875,0.4583333333333333
2364,CG,56,0.625,0.6041666666666666
2365,CG,56,0.5625,0.6041666666666666
2366,CG,56,0.5625,0.5625
2367,CG,56,0.5,0.5
2368,CG,56,0.625,0.4791666666666667
2369,CG,56,0.5625,0.5
2370,DA,56,0.3125,0.3958333333333333
2371,DA,56,0.375,0.5416666666666666
2372,DA,56,0.5,0.5208333333333334
2373,DA,56,0.5625,0.6041666666666666
2374,DA,56,0.625,0.5625
2375,DA,56,0.5,0.5208333333333334
2376,JN,56,0.6875,0.6458333333333334
2377,JN,56,0.6875,0.5208333333333334
2378,JN,56,0.5,0.375
2379,JN,56,0.6875,0.6458333333333334
2380,JN,56,0.5625,0.5416666666666666
2381,JN,56,0.5,0.5
2382,JS,56,0.75,0.5208333333333334
2383,JS,56,0.625,0.5625
2384,JS,56,0.6875,0.5416666666666666
2385,JS,56,0.8125,0.5625
2386,JS,56,0.5625,0.5625
2387,JS,56,0.6875,0.5833333333333334
2388,SK,56,0.5,0.4583333333333333
2389,SK,56,0.5625,0.3958333333333333
2390,SK,56,0.5,0.3541666666666667
2391,SK,56,0.375,0.5416666666666666
2392,SK,56,0.625,0.5
2393,SK,56,0.5,0.4375
2394,AC,57,0.5625,0.5416666666666666
2395,AC,57,0.5625,0.4166666666666667
2396,AC,57,0.5625,0.5833333333333334
2397,AC,57,0.5,0.5625
2398,AC,57,0.5,0.5416666666666666
2399,AC,57,0.3125,0.6041666666666666
2400,CD,57,0.625,0.4166666666666667
2401,CD,57,0.4375,0.5833333333333334
2402,CD,57,0.5625,0.5416666666666666
2403,CD,57,0.4375,0.4375
2404,CD,57,0.625,0.5208333333333334
2405,CD,57,0.625,0.4375
2406,CG,57,0.5625,0.5416666666666666
2407,CG,57,0.625,0.5
2408,CG,57,0.5,0.4791666666666667
2409,CG,57,0.625,0.6041666666666666
2410,CG,57,0.5,0.5416666666666666
2411,CG,57,0.625,0.4375
2412,DA,57,0.5625,0.6041666666666666
2413,DA,57,0.625,0.5625
2414,DA,57,0.5,0.4583333333333333
2415,DA,57,0.375,0.5416666666666666
2416,DA,57,0.5,0.5208333333333334
2417,DA,57,0.3125,0.5208333333333334
2418,JN,57,0.6875,0.4791666666666667
2419,JN,57,0.625,0.6041666666666666
2420,JN,57,0.75,0.7083333333333334
2421,JN,57,0.5,0.5208333333333334
2422,JN,57,0.8125,0.6458333333333334
2423,JN,57,0.625,0.5208333333333334
2424,JS,57,0.6875,0.5208333333333334
2425,JS,57,0.5625,0.5208333333333334
2426,JS,57,0.75,0.5208333333333334
2427,JS,57,0.625,0.4583333333333333
2428,JS,57,0.75,0.5
2429,JS,57,0.625,0.4583333333333333
2430,SK,57,0.5,0.4583333333333333
2431,SK,57,0.5,0.4791666666666667
2432,SK,57,0.5,0.5
2433,SK,57,0.6875,0.4375
2434,SK,57,0.5625,0.4583333333333333
2435,SK,57,0.5,0.4791666666666667
2436,AC,58,0.5625,0.5
2437,AC,58,0.4375,0.5
2438,AC,58,0.5,0.5625
2439,AC,58,0.4375,0.5208333333333334
2440,AC,58,0.5625,0.5208333333333334
2441,AC,58,0.375,0.5416666666666666
2442,CD,58,0.5625,0.4583333333333333
2443,CD,58,0.5,0.5208333333333334
2444,CD,58,0.625,0.4791666666666667
2445,CD,58,0.5625,0.4375
2446,CD,58,0.5625,0.4583333333333333
2447,CD,58,0.625,0.4791666666666667
2448,CG,58,0.4375,0.4583333333333333
2449,CG,58,0.5,0.5
2450,CG,58,0.5,0.4791666666666667
2451,CG,58,0.5625,0.5833333333333334
2452,CG,58,0.5,0.4791666666666667
2453,CG,58,0.5625,0.6666666666666666
2454,DA,58,0.5625,0.5625
2455,DA,58,0.5625,0.5
2456,DA,58,0.3125,0.5208333333333334
2457,DA,58,0.375,0.375
2458,DA,58,0.5,0.5625
2459,DA,58,0.5,0.4791666666666667
2460,JN,58,0.6875,0.6458333333333334
2461,JN,58,0.625,0.4791666666666667
2462,JN,58,0.8125,0.6666666666666666
2463,JN,58,0.6875,0.625
2464,JN,58,0.6875,0.625
2465,JN,58,0.625,0.4791666666666667
2466,JS,58,0.625,0.6458333333333334
2467,JS,58,0.5625,0.4791666666666667
2468,JS,58,0.6875,0.5
2469,JS,58,0.75,0.5
2470,JS,58,0.6875,0.5208333333333334
2471,JS,58,0.4375,0.4791666666666667
2472,SK,58,0.5,0.5416666666666666
2473,SK,58,0.5,0.5
2474,SK,58,0.5,0.5
2475,SK,58,0.6875,0.4375
2476,SK,58,0.5625,0.4583333333333333
2477,SK,58,0.5625,0.4583333333333333
2478,AC,59,0.5625,0.5208333333333334
2479,AC,59,0.5,0.5416666666666666
2480,AC,59,0.625,0.6458333333333334
2481,AC,59,0.4375,0.5625
2482,AC,59,0.625,0.5416666666666666
2483,AC,59,0.625,0.5
2484,CD,59,0.5625,0.5833333333333334
2485,CD,59,0.5625,0.6458333333333334
2486,CD,59,0.625,0.5833333333333334
2487,CD,59,0.625,0.5416666666666666
2488,CD,59,0.625,0.5625
2489,CD,59,0.5625,0.5416666666666666
2490,CG,59,0.625,0.5625
2491,CG,59,0.625,0.5625
2492,CG,59,0.625,0.6875
2493,CG,59,0.5625,0.5
2494,CG,59,0.4375,0.4375
2495,CG,59,0.5625,0.5
2496,DA,59,0.5,0.5833333333333334
2497,DA,59,0.5,0.4166666666666667
2498,DA,59,0.5,0.625
2499,DA,59,0.6875,0.5
2500,DA,59,0.5,0.5833333333333334
2501,DA,59,0.5,0.5
2502,JN,59,0.6875,0.5833333333333334
2503,JN,59,0.625,0.5833333333333334
2504,JN,59,0.5,0.5625
2505,JN,59,0.5625,0.6041666666666666
2506,JN,59,0.75,0.6458333333333334
2507,JN,59,0.5,0.4791666666666667
2508,JS,59,0.6875,0.5625
2509,JS,59,0.75,0.6041666666666666
2510,JS,59,0.6875,0.5208333333333334
2511,JS,59,0.75,0.5208333333333334
2512,JS,59,0.75,0.6041666666666666
2513,JS,59,0.4375,0.4583333333333333
2514,SK,59,0.5,0.5208333333333334
2515,SK,59,0.5,0.4791666666666667
2516,SK,59,0.5,0.4375
2517,SK,59,0.5,0.5
2518,SK,59,0.5625,0.4791666666666667
2519,SK,59,0.5625,0.5
2520,AC,60,0.4375,0.4166666666666667
2521,AC,60,0.375,0.5208333333333334
2522,AC,60,0.5,0.4166666666666667
2523,AC,60,0.5,0.5208333333333334
2524,AC,60,0.4375,0.4166666666666667
2525,AC,60,0.375,0.375
2526,CD,60,0.6875,0.4375
2527,CD,60,0.625,0.6458333333333334
2528,CD,60,0.3125,0.5625
2529,CD,60,0.625,0.5
2530,CD,60,0.625,0.5208333333333334
2531,CD,60,0.6875,0.4791666666666667
2532,CG,60,0.5625,0.4791666666666667
2533,CG,60,0.6875,0.5416666666666666
2534,CG,60,0.625,0.4583333333333333
2535,CG,60,0.5625,0.5
2536,CG,60,0.625,0.5
2537,CG,60,0.375,0.5625
2538,DA,60,0.5,0.5208333333333334
2539,DA,60,0.4375,0.5625
2540,DA,60,0.4375,0.5625
2541,DA,60,0.5625,0.5
2542,DA,60,0.4375,0.625
2543,DA,60,0.5,0.4583333333333333
2544,JN,60,0.625,0.5833333333333334
2545,JN,60,0.5625,0.5208333333333334
2546,JN,60,0.5,0.5
2547,JN,60,0.5,0.5208333333333334
2548,JN,60,0.8125,0.6458333333333334
2549,JN,60,0.5,0.5
2550,JS,60,0.75,0.5208333333333334
2551,JS,60,0.4375,0.5625
2552,JS,60,0.4375,0.5
2553,JS,60,0.625,0.5208333333333334
2554,JS,60,0.6875,0.6041666666666666
2555,JS,60,0.5,0.5
2556,SK,60,0.5625,0.5
2557,SK,60,0.5,0.4375
2558,SK,60,0.5,0.4375
2559,SK,60,0.3125,0.4166666666666667
2560,SK,60,0.375,0.4166666666666667
2561,SK,60,0.5625,0.5
2562,AC,61,0.6875,0.5208333333333334
2563,AC,61,0.5,0.5
2564,AC,61,0.625,0.5208333333333334
2565,AC,61,0.5625,0.6666666666666666
2566,AC,61,0.5625,0.625
2567,AC,61,0.375,0.5416666666666666
2568,CD,61,0.5625,0.5416666666666666
2569,CD,61,0.5625,0.5
2570,CD,61,0.5625,0.5625
2571,CD,61,0.625,0.4791666666666667
2572,CD,61,0.6875,0.5416666666666666
2573,CD,61,0.6875,0.5
2574,CG,61,0.5,0.4791666666666667
2575,CG,61,0.5,0.5
2576,CG,61,0.375,0.4791666666666667
2577,CG,61,0.5625,0.5625
2578,CG,61,0.5,0.6458333333333334
2579,CG,61,0.4375,0.4583333333333333
2580,DA,61,0.4375,0.5208333333333334
2581,DA,61,0.3125,0.5416666666666666
2582,DA,61,0.5,0.4583333333333333
2583,DA,61,0.5,0.5
2584,DA,61,0.375,0.5208333333333334
2585,DA,61,0.625,0.5416666666666666
2586,JN,61,0.75,0.625
2587,JN,61,0.625,0.5416666666666666
2588,JN,61,0.625,0.5625
2589,JN,61,0.5625,0.5416666666666666
2590,JN,61,0.6875,0.5416666666666666
2591,JN,61,0.5625,0.5625
2592,JS,61,0.75,0.6041666666666666
2593,JS,61,0.5625,0.5416666666666666
2594,JS,61,0.5625,0.5625
2595,JS,61,0.625,0.5416666666666666
2596,JS,61,0.5625,0.625
2597,JS,61,0.5625,0.5416666666666666
2598,SK,61,0.75,0.4166666666666667
2599,SK,61,0.625,0.4166666666666667
2600,SK,61,0.6875,0.3958333333333333
2601,SK,61,0.625,0.4583333333333333
2602,SK,61,0.625,0.3958333333333333
2603,SK,61,0.6875,0.3333333333333333
2604,AC,62,0.5,0.5208333333333334
2605,AC,62,0.5625,0.5
2606,AC,62,0.5625,0.5625
2607,AC,62,0.6875,0.5833333333333334
2608,AC,62,0.5625,0.5625
2609,AC,62,0.75,0.5
2610,CD,62,0.625,0.4791666666666667
2611,CD,62,0.5625,0.6041666666666666
2612,CD,62,0.5625,0.4583333333333333
2613,CD,62,0.625,0.4791666666666667
2614,CD,62,0.625,0.5416666666666666
2615,CD,62,0.6875,0.4375
2616,CG,62,0.5,0.6458333333333334
2617,CG,62,0.5625,0.5208333333333334
2618,CG,62,0.5625,0.5416666666666666
2619,CG,62,0.5,0.5208333333333334
2620,CG,62,0.4375,0.5
2621,CG,62,0.5,0.5
2622,DA,62,0.4375,0.4791666666666667
2623,DA,62,0.5625,0.5208333333333334
2624,DA,62,0.5,0.5625
2625,DA,62,0.5,0.5416666666666666
2626,DA,62,0.5625,0.5833333333333334
2627,DA,62,0.4375,0.5416666666666666
2628,JN,62,0.75,0.625
2629,JN,62,0.5625,0.5
2630,JN,62,0.8125,0.5416666666666666
2631,JN,62,0.75,0.6875
2632,JN,62,0.75,0.6458333333333334
2633,JN,62,0.4375,0.3958333333333333
2634,JS,62,0.5,0.5
2635,JS,62,0.5,0.5208333333333334
2636,JS,62,0.6875,0.5
2637,JS,62,0.75,0.5416666666666666
2638,JS,62,0.75,0.6666666666666666
2639,JS,62,0.4375,0.4791666666666667
2640,SK,62,0.5625,0.5416666666666666
2641,SK,62,0.6875,0.5208333333333334
2642,SK,62,0.5,0.5208333333333334
2643,SK,62,0.5625,0.5625
2644,SK,62,0.625,0.5833333333333334
2645,SK,62,0.625,0.5625
2646,AC,63,0.5625,0.625
2647,AC,63,0.375,0.625
2648,AC,63,0.5625,0.5833333333333334
2649,AC,63,0.4375,0.5208333333333334
2650,AC,63,0.5625,0.5833333333333334
2651,AC,63,0.4375,0.6041666666666666
2652,CD,63,0.5,0.5
2653,CD,63,0.5625,0.4583333333333333
2654,CD,63,0.5625,0.5416666666666666
2655,CD,63,0.625,0.4583333333333333
2656,CD,63,0.625,0.5625
2657,CD,63,0.625,0.5208333333333334
2658,CG,63,0.5,0.5
2659,CG,63,0.5625,0.4375
2660,CG,63,0.5,0.4583333333333333
2661,CG,63,0.625,0.5833333333333334
2662,CG,63,0.625,0.4791666666666667
2663,CG,63,0.625,0.5416666666666666
2664,DA,63,0.5625,0.5416666666666666
2665,DA,63,0.5625,0.5625
2666,DA,63,0.5,0.5625
2667,DA,63,0.5,0.5416666666666666
2668,DA,63,0.5625,0.5833333333333334
2669,DA,63,0.4375,0.5416666666666666
2670,JN,63,0.625,0.6458333333333334
2671,JN,63,0.6875,0.6041666666666666
2672,JN,63,0.8125,0.5833333333333334
2673,JN,63,0.625,0.5833333333333334
2674,JN,63,0.8125,0.6041666666666666
2675,JN,63,0.8125,0.6666666666666666
2676,JS,63,0.625,0.5416666666666666
2677,JS,63,0.8125,0.6458333333333334
2678,JS,63,0.625,0.4583333333333333
2679,JS,63,0.6875,0.6458333333333334
2680,JS,63,0.625,0.4791666666666667
2681,JS,63,0.5625,0.4583333333333333
2682,SK,63,0.625,0.5833333333333334
2683,SK,63,0.5625,0.5833333333333334
2684,SK,63,0.5625,0.5208333333333334
2685,SK,63,0.5625,0.5
2686,SK,63,0.4375,0.6458333333333334
2687,SK,63,0.5,0.5208333333333334
